id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
630129,UKR-2026-1-14117-1108,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Ukrinform,2026-05-06,In Sumy, Russian drones hit a kindergarten, one dead and one injured"";""Ukrinform,2026-05-06,Attack on kindergarten in Sumy: death toll rises to two, seven injured""",Ukrinform;Ukrinform,2026-05-06;2026-05-06,"In Sumy, Russian drones hit a kindergarten, one dead and one injured;Attack on kindergarten in Sumy: death toll rises to two, seven injured",Ukraine (Sumy region police),1,Sumy town,Sumy town,Sumy oblast,Sumy raion,50.921600,34.800290,POINT (34.80029 50.9216),202750,Ukraine,369,Europe,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,0,0,2,0,2,2,2,365,369
631827,UKR-2026-1-14117-1254,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-16,6 May 2026""",Russo-Ukrainian Warspotting,2026-06-16,6 May 2026,Russo-Ukrainian Warspotting,2,Novoekonomichne village,"Novoekonomichne, Pokrovsk raion",Donetsk oblast,Pokrovsk raion,48.331710,37.329400,POINT (37.3294 48.33171),199155,Ukraine,369,Europe,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,3,0,0,0,3,6,1,365,369
631833,UKR-2026-1-14117-1255,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-16,6 May 2026""",Russo-Ukrainian Warspotting,2026-06-16,6 May 2026,Russo-Ukrainian Warspotting,2,Pryvilne village (Khlibodarivka hromada),"Pryvilne, Mariupol raion",Donetsk oblast,Volnovakha raion,47.377968,37.509087,POINT (37.509087 47.377968),197716,Ukraine,369,Europe,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,1,0,0,0,1,1,1,365,369
631834,UKR-2026-1-14117-1256,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-16,6 May 2026""",Russo-Ukrainian Warspotting,2026-06-16,6 May 2026,Russo-Ukrainian Warspotting,2,Volodymyrivka village,"Volodymyrivka, Svatove raion",Luhansk oblast,Svativskyi raion,49.590660,37.974430,POINT (37.97443 49.59066),201316,Ukraine,369,Europe,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,3,0,0,0,3,5,1,365,369
629955,UKR-2026-1-14117-1068,2026,true,Check geography,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2026-05-12,25 Russian citizens were killed in a week by Ukrainian Armed Forces strikes, and more than 200 were injured – Miroshnik""",Unified news feed,2026-05-12,"25 Russian citizens were killed in a week by Ukrainian Armed Forces strikes, and more than 200 were injured – Miroshnik",Russia (Ambassador-at-Large of the Russian Foreign Ministry Rodion Miroshnik ),6,Ukraine,Russia and Russian-controlled territories in Ukraine,,,49.000000,32.000000,POINT (32 49),200585,Ukraine,369,Europe,2,3,2026-05-06 00:00:00.000,2026-05-12 00:00:00.000,0,0,0,0,0,15,0,365,369
629974,UKR-2026-1-14117-1083,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-06,120 clashes on the front, most of them in the Pokrovskoye direction""",Ukrinform,2026-05-06,"120 clashes on the front, most of them in the Pokrovskoye direction",Ukraine (General staff of the armed forces of Ukraine),2,Pokrovsk town,"Pokrovsk direction, Nykanorivka, Rodynske, Novooleksandrivka, Shevchenko, Pokrovsk, Hryshyne, Sergiyevka, and Molodetske",Donetsk oblast,Pokrovsk raion,48.279112,37.177579,POINT (37.177579 48.279112),199155,Ukraine,369,Europe,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,2,0,0,0,2,42,2,365,369
630130,UKR-2026-1-14117-1109,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-06,Russians attacked Zaporizhia region with KABs and drones, one person was killed and one was injured""",Ukrinform,2026-05-06,"Russians attacked Zaporizhia region with KABs and drones, one person was killed and one was injured",Ukraine ( head of the Zaporizhzhia OVA Ivan Fedorov),1,Zhovta Krucha village,Zhovta Kruch,Zaporizhzhya oblast,Zaporizhzhia raion,47.733150,35.686830,POINT (35.68683 47.73315),198432,Ukraine,369,Europe,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,0,0,1,0,1,1,1,365,369
630131,UKR-2026-1-14117-1110,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-07,Russians fired 797 times in Zaporizhia region in a day - two dead , 12 wounded""",Ukrinform,2026-05-07,"Russians fired 797 times in Zaporizhia region in a day - two dead , 12 wounded",Ukraine ( Zaporizhzhia OVA Ivan Fedorov),4,Zaporizhzhya oblast,Zaporizhia region,Zaporizhzhya oblast,,47.839720,35.140570,POINT (35.14057 47.83972),198431,Ukraine,369,Europe,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,0,0,1,0,1,1,1,365,369
630132,UKR-2026-1-14117-1111,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-07,Four people were killed and 11 more were injured in Sumy region due to Russian strikes in the past 24 hours""",Ukrinform,2026-05-07,Four people were killed and 11 more were injured in Sumy region due to Russian strikes in the past 24 hours,Ukraine (the National Police),2,Velikopisarevskaya village,"Velykypysarivska community, Sumy",Sumy oblast,Okhtyrska raion,50.424300,35.479890,POINT (35.47989 50.4243),202031,Ukraine,369,Europe,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,0,0,1,0,1,1,1,365,369
630133,UKR-2026-1-14117-1112,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukriform,2026-05-07,Four people were killed and 11 more were injured in Sumy region due to Russian strikes in the past 24 hours""",Ukriform,2026-05-07,Four people were killed and 11 more were injured in Sumy region due to Russian strikes in the past 24 hours,Ukraine ( the National Police.),2,Novoslobidske village,"Novoslobodsk community, Sumy",Sumy oblast,Konotop raion,51.361070,33.936850,POINT (33.93685 51.36107),203468,Ukraine,369,Europe,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,0,0,1,0,1,1,1,365,369
630134,UKR-2026-1-14117-1113,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-07,The Russian army killed three residents of the Donetsk region and wounded six more in the past day""",Ukrinform,2026-05-07,The Russian army killed three residents of the Donetsk region and wounded six more in the past day,"Ukraine ( head of the Donetsk Regional State Administration, Vadym Filashkin)",1,Druzhkivka town,Druzhkivka,Donetsk oblast,Kramatorsk raion,48.621389,37.527778,POINT (37.527778 48.621389),199876,Ukraine,369,Europe,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,0,0,2,0,2,2,2,365,369
630135,UKR-2026-1-14117-1114,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-07,The Russian army killed three residents of the Donetsk region and wounded six more in the past day""",Ukrinform,2026-05-07,The Russian army killed three residents of the Donetsk region and wounded six more in the past day,"Ukraine (head of the Donetsk Regional State Administration, Vadym Filashkin)",1,Shabelkivka village,village of Shabelkivka.,Donetsk oblast,Kramatorsk raion,48.752880,37.492260,POINT (37.49226 48.75288),199875,Ukraine,369,Europe,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,0,0,1,0,1,1,1,365,369
630371,UKR-2026-1-14117-1152,2026,true,Check geography,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-07,Destroyed the enemy's position: SSO showed the work of fighters at the fron""",Ukrinform,2026-05-07,Destroyed the enemy's position: SSO showed the work of fighters at the fron,Ukraine (Special Operations Forces command),6,Ukraine,,,,49.000000,32.000000,POINT (32 49),200585,Ukraine,369,Europe,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,2,0,0,0,2,2,2,365,369
630374,UKR-2026-1-14117-1153,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-07,There were 156 clashes on the front, and in the Pokrovsk direction the enemy carried out more than 20 attacks on the positions of the Armed Forces of Ukraine.""",Ukrinform,2026-05-07,"There were 156 clashes on the front, and in the Pokrovsk direction the enemy carried out more than 20 attacks on the positions of the Armed Forces of Ukraine.",Ukraine (General Staff of the Armed Forces of Ukraine),2,Udachne village,"Pokrovsk direction, Bilytske, Nikiforivka, Rodynske, Novooleksandrivka, Pokrovsk, Udachne, Molodetske, Hryshyne, Kotlyne and towards the settlements of Hannivka, Novopavlivka and Shevchenko",Donetsk oblast,Pokrovsk raion,48.238839,36.989419,POINT (36.989419 48.238839),199154,Ukraine,369,Europe,1,1,2026-05-07 00:00:00.000,2026-05-07 00:00:00.000,2,0,0,0,2,72,2,365,369
630136,UKR-2026-1-14117-1115,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-07,Russian troops dropped aerial bombs on a residential area of ​​Kramatorsk, one person was killed and one was injured""",Ukrinform,2026-05-07,"Russian troops dropped aerial bombs on a residential area of ​​Kramatorsk, one person was killed and one was injured","Ukraine (head of the Kramatorsk City Military Administration, Oleksandr Honcharenko)",1,Kramatorsk town,Kramatorsk,Donetsk oblast,Kramatorsk raion,48.723400,37.571300,POINT (37.5713 48.7234),199876,Ukraine,369,Europe,1,1,2026-05-07 00:00:00.000,2026-05-07 00:00:00.000,0,0,1,0,1,1,1,365,369
630137,UKR-2026-1-14117-1116,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-08,The Russian army killed four residents of Donetsk region and wounded three more in the past day""",Ukrinform,2026-05-08,The Russian army killed four residents of Donetsk region and wounded three more in the past day,,1,Dobropillya town,Dobropillya,Donetsk oblast,Pokrovsk raion,48.461470,37.085240,POINT (37.08524 48.46147),199155,Ukraine,369,Europe,1,1,2026-05-07 00:00:00.000,2026-05-07 00:00:00.000,0,0,2,0,2,2,2,365,369
630138,UKR-2026-1-14117-1117,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-08,The Russian army killed four residents of Donetsk region and wounded three more in the past day""",Ukrinform,2026-05-08,The Russian army killed four residents of Donetsk region and wounded three more in the past day,"Ukraine (head of the Donetsk Regional State Administration, Vadym Filashkin)",1,Mayak village,Mayaki,Donetsk oblast,Pokrovsk raion,48.424776,37.315881,POINT (37.315881 48.424776),199155,Ukraine,369,Europe,1,1,2026-05-07 00:00:00.000,2026-05-07 00:00:00.000,0,0,1,0,1,1,1,365,369
630139,UKR-2026-1-14117-1118,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-08,The enemy attacked 48 settlements in Zaporizhia last day - one person was killed , 12 were injured""",Ukrinform,2026-05-08,"The enemy attacked 48 settlements in Zaporizhia last day - one person was killed , 12 were injured",Ukraine (head of the Zaporizhzhia OVA Ivan Fedorov),4,Zaporizhzhya oblast,Zaporizhia region,Zaporizhzhya oblast,,47.839720,35.140570,POINT (35.14057 47.83972),198431,Ukraine,369,Europe,1,1,2026-05-07 00:00:00.000,2026-05-07 00:00:00.000,0,0,1,0,1,1,1,365,369
630140,UKR-2026-1-14117-1119,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-08,In Sumy region, one person died and three were injured in a day as a result of Russian attacks""",Ukrinform,2026-05-08,"In Sumy region, one person died and three were injured in a day as a result of Russian attacks",Ukraine ( Sumy Regional Military Administration ),2,Krasnopillya village,Krasnopil community,Sumy oblast,Sumy raion,50.774580,35.259650,POINT (35.25965 50.77458),202751,Ukraine,369,Europe,1,1,2026-05-07 00:00:00.000,2026-05-07 00:00:00.000,0,0,1,0,1,1,1,365,369
631835,UKR-2026-1-14117-1258,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-16,7 May 2026""",Russo-Ukrainian Warspotting,2026-06-16,7 May 2026,Russo-Ukrainian Warspotting,2,Dorozhnie village,"Dorozhnie, Pokrovsk raion",Donetsk oblast,Pokrovsk raion,48.420950,37.225620,POINT (37.22562 48.42095),199155,Ukraine,369,Europe,1,1,2026-05-07 00:00:00.000,2026-05-07 00:00:00.000,7,0,0,0,7,13,1,365,369
631872,UKR-2026-1-14117-1259,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-16,7 May 2026""",Russo-Ukrainian Warspotting,2026-06-16,7 May 2026,Russo-Ukrainian Warspotting,2,Donetsk town,Donetsk,Donetsk oblast,Donetsk raion,48.000000,37.805278,POINT (37.805278 48),199156,Ukraine,369,Europe,1,1,2026-05-07 00:00:00.000,2026-05-07 00:00:00.000,5,0,0,0,5,10,1,365,369
631873,UKR-2026-1-14117-1260,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-16,7 May 2026""",Russo-Ukrainian Warspotting,2026-06-16,7 May 2026,Russo-Ukrainian Warspotting,2,Novoekonomichne village,"Novoekonomichne, Pokrovsk raion",Donetsk oblast,Pokrovsk raion,48.331710,37.329400,POINT (37.3294 48.33171),199155,Ukraine,369,Europe,1,1,2026-05-07 00:00:00.000,2026-05-07 00:00:00.000,3,0,0,0,3,6,1,365,369
631874,UKR-2026-1-14117-1261,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-16,7 May 2026""",Russo-Ukrainian Warspotting,2026-06-16,7 May 2026,Russo-Ukrainian Warspotting,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,,48.140000,37.740000,POINT (37.74 48.14),199156,Ukraine,369,Europe,1,1,2026-05-07 00:00:00.000,2026-05-07 00:00:00.000,4,0,0,0,4,4,1,365,369
631875,UKR-2026-1-14117-1262,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-16,7 May 2026""",Russo-Ukrainian Warspotting,2026-06-16,7 May 2026,Russo-Ukrainian Warspotting,3,Pokrovsk raion,Pokrovsk raion,Donetsk oblast,Pokrovsk raion,48.221848,37.198509,POINT (37.198509 48.221848),199155,Ukraine,369,Europe,1,1,2026-05-07 00:00:00.000,2026-05-07 00:00:00.000,1,0,0,0,1,1,1,365,369
631876,UKR-2026-1-14117-1264,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-17,8 May 2026""",Russo-Ukrainian Warspotting,2026-06-17,8 May 2026,Russo-Ukrainian Warspotting,3,Kupiansk raion,Kupiansk raion,Kharkiv oblast,Kupiansk raion,49.877500,37.497109,POINT (37.497109 49.8775),201315,Ukraine,369,Europe,1,1,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,1,0,0,0,1,3,0,365,369
631877,UKR-2026-1-14117-1265,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-17,8 May 2026""",Russo-Ukrainian Warspotting,2026-06-17,8 May 2026,Russo-Ukrainian Warspotting,3,Pokrovsk raion,Pokrovsk raion,Donetsk oblast,Pokrovsk raion,48.221848,37.198509,POINT (37.198509 48.221848),199155,Ukraine,369,Europe,1,1,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,1,0,0,0,1,1,1,365,369
631878,UKR-2026-1-14117-1266,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-17,8 May 2026""",Russo-Ukrainian Warspotting,2026-06-17,8 May 2026,Russo-Ukrainian Warspotting,2,Chernihovo-Tokmachansk village,"Chernihovo-Tokmachansk, Berdiansk raion",Zaporizhzhya oblast,Berdyansk raion,47.136830,36.212470,POINT (36.21247 47.13683),197713,Ukraine,369,Europe,1,1,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,2,0,0,0,2,2,2,365,369
631879,UKR-2026-1-14117-1267,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-17,8 May 2026""",Russo-Ukrainian Warspotting,2026-06-17,8 May 2026,Russo-Ukrainian Warspotting,2,Mykhaylivka village,"Mykhailivka, Vasylivka raion",Zaporizhzhya oblast,Vasylivka raion,47.268630,35.222070,POINT (35.22207 47.26863),197711,Ukraine,369,Europe,1,1,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,2,0,0,0,2,3,1,365,369
631880,UKR-2026-1-14117-1268,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-17,8 May 2026""",Russo-Ukrainian Warspotting,2026-06-17,8 May 2026,Russo-Ukrainian Warspotting,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,,48.140000,37.740000,POINT (37.74 48.14),199156,Ukraine,369,Europe,1,1,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,2,0,0,0,2,2,2,365,369
631881,UKR-2026-1-14117-1269,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-17,8 May 2026""",Russo-Ukrainian Warspotting,2026-06-17,8 May 2026,Russo-Ukrainian Warspotting,2,Temyrivka village,"Temyrivka, Polohy raion",Zaporizhzhya oblast,Polohy raion,47.823540,36.572150,POINT (36.57215 47.82354),198434,Ukraine,369,Europe,1,1,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,1,0,0,0,1,1,1,365,369
629950,UKR-2026-1-14117-1065,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""ITAR-TASS,2026-05-08,The Ukrainian Armed Forces violated the ceasefire by attacking Cairo in the Kherson region. A man was killed and a teenager was wounded , Saldo reported."";""ITAR-TASS,2026-05-08,A man and a teenager were killed in a Ukrainian Armed Forces attack in the Kherson region during the ceasefire.""",Unified news feed;Unified news feed,2026-05-08;2026-05-08,"The Ukrainian Armed Forces violated the ceasefire by attacking Cairo in the Kherson region. A man was killed and a teenager was wounded , Saldo reported.;A man and a teenager were killed in a Ukrainian Armed Forces attack in the Kherson region during the ceasefire.",Russia (Governor Saldo ),1,Kairy village,Cairo in the Kherson region,Kherson oblast,Kakhovka raion,46.946110,33.705190,POINT (33.70519 46.94611),196988,Ukraine,369,Europe,1,1,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,0,0,2,0,2,2,2,365,369
630141,UKR-2026-1-14117-1120,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-08,Russians have struck Dnipropetrovsk region more than 20 times since evening, there are dead and wounded""",Ukrinform,2026-05-08,"Russians have struck Dnipropetrovsk region more than 20 times since evening, there are dead and wounded","Ukraine (head of the Dnipropetrovsk OVA, Oleksandr Ganzha)",3,Nikopol raion,"Nikopol region, the Russians targeted the district center, Marhanetska and Chervonohryhorivska communities",Dnipropetrovsk oblast,Nikopol raion,47.768819,34.442035,POINT (34.442035 47.768819),198429,Ukraine,369,Europe,1,1,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,0,0,1,0,1,1,1,365,369
630142,UKR-2026-1-14117-1121,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-09,Russians have struck Dnipropetrovsk region more than 20 times since evening, there are dead and wounded""",Ukrinform,2026-05-09,"Russians have struck Dnipropetrovsk region more than 20 times since evening, there are dead and wounded","Ukraine (head of the Dnipropetrovsk OVA, Oleksandr Ganzha",2,Dubovyky village,"Dubovykivska community, Sinelnyky district",Dnipropetrovsk oblast,Synelnykove raion,48.242700,36.218460,POINT (36.21846 48.2427),199153,Ukraine,369,Europe,1,1,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,0,0,1,0,1,1,1,365,369
630143,UKR-2026-1-14117-1122,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-09,Russians strike agricultural enterprise in Chernihiv region, father and son killed""",Ukrinform,2026-05-09,"Russians strike agricultural enterprise in Chernihiv region, father and son killed",Ukraine (State Emergency Service of Ukraine),3,Novhorod-Siverskyi raion,border village in the Novgorod-Siversky district,Chernihiv oblast,Novhorod-Siverskyi raion,52.029229,32.989100,POINT (32.9891 52.029229),204906,Ukraine,369,Europe,1,1,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,0,0,2,0,2,2,2,365,369
630376,UKR-2026-1-14117-1154,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-08,On the front of 200 clashes, the Pokrovsky direction remains the hottest""",Ukrinform,2026-05-08,"On the front of 200 clashes, the Pokrovsky direction remains the hottest",Ukraine (General Staff of the Armed Forces of Ukraine),2,Pokrovsk town,"Pokrovsk direction: Novooleksandrivka, Bilytske, Muravka, Zatyshok, Ivanivka, Dorozhne, Rodynske, Hryshyne, Kotlyne, Udachne, Molodetske, Novopidhorodne",Donetsk oblast,Pokrovsk raion,48.279112,37.177579,POINT (37.177579 48.279112),199155,Ukraine,369,Europe,1,1,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,2,0,0,0,2,39,2,365,369
630379,UKR-2026-1-14117-1155,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-09,On the front - 121 clashes, the Armed Forces of Ukraine neutralized more than fifty occupiers in the Pokrov direction""",Ukrinform,2026-05-09,"On the front - 121 clashes, the Armed Forces of Ukraine neutralized more than fifty occupiers in the Pokrov direction",Ukraine ( General Staff of the Armed Forces of Ukraine),2,Pokrovsk town,"Pokrovsk direction: Bilytske, Nykanorivka, Dorozhne, Novooleksandrivka, Rodynske, Vasylivka, Udachne, Molodetske, Novomykolaivka and Novopidhorodne",Donetsk oblast,Pokrovsk raion,48.279112,37.177579,POINT (37.177579 48.279112),199155,Ukraine,369,Europe,1,1,2026-05-09 00:00:00.000,2026-05-09 00:00:00.000,2,0,0,0,2,37,2,365,369
630144,UKR-2026-1-14117-1123,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-09,In Zaporizhia, an enemy drone hit a car: one person was killed and one was injured""",Ukrinform,2026-05-09,"In Zaporizhia, an enemy drone hit a car: one person was killed and one was injured",Ukraine ( Zaporizhzhia OVA Ivan Fedorov),3,Polohy raion,Polohivskyi district,Zaporizhzhya oblast,Polohy raion,47.500000,36.380000,POINT (36.38 47.5),198433,Ukraine,369,Europe,1,1,2026-05-09 00:00:00.000,2026-05-09 00:00:00.000,0,0,1,0,1,1,1,365,369
630145,UKR-2026-1-14117-1124,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-09,One person killed , three others injured in Kherson region due to Russian drone attacks""",Ukrinform,2026-05-09,"One person killed , three others injured in Kherson region due to Russian drone attacks",Ukraine (Kherson Regional Prosecutor's Office),1,Nezlamne village,"village of Nezlamne, Kherson",Kherson oblast,Kherson raion,46.586781,32.399738,POINT (32.399738 46.586781),196985,Ukraine,369,Europe,1,1,2026-05-09 00:00:00.000,2026-05-09 00:00:00.000,0,0,1,0,1,1,1,365,369
