aoi,aoi_label,osm_type,osm_id,lat,lon,name,railway,power,amenity,bridge,harbour,industrial,operator,source
odesa,Odesa,node,4393094690,46.4337056,30.7330717,Сдача крови,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,node,4693822989,46.4302623,30.710099,Сінево,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,node,4995662046,46.5542496,30.7634663,,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,node,5169627754,46.5002912,30.7245594,ТП- 53,,substation,,,,,АТ «ДТЕК Одеські Електромережі»,OpenStreetMap Overpass
odesa,Odesa,node,5177068224,46.5007382,30.7235303,ТП-816,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,5220766360,46.5069384,30.7004289,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,5238192569,46.4857681,30.7415184,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,5305968769,46.4920254,30.7246219,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,5327071623,46.4796047,30.7013872,Odrex,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,node,5485403414,46.5064543,30.7255264,ТП-356,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,6004840830,46.5099433,30.7245051,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,6474779085,46.481476,30.7408019,Інститут стоматології,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,node,6591904032,46.6643782,30.793936,Степова,halt,,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,6917847090,46.4310221,30.6516483,Стр. 339,halt,,,,,,Одеська,OpenStreetMap Overpass
odesa,Odesa,node,6935109237,46.675851,30.9479472,24 км,halt,,,,,,Одеська,OpenStreetMap Overpass
odesa,Odesa,node,6935447459,46.6762311,30.9473887,24 км,halt,,,,,,ОЗ,OpenStreetMap Overpass
odesa,Odesa,node,6935729904,46.493869,30.7116491,1310 км,halt,,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,7004104034,46.3322005,30.5588335,Аккаржа,station,,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,7321186621,46.471419,30.7384511,ОН Клінік Одеса,,,hospital,,,,On Clinic,OpenStreetMap Overpass
odesa,Odesa,node,8014360764,46.2536029,30.5237592,Барабой,station,,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,8252909159,46.4170153,30.7507638,Доктор Благо Плюс,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,node,8415996975,46.4426705,30.7095417,Лікарня Святої Катерини,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,node,8560980738,46.5814337,30.8118497,Yanko Medical,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,node,8777339617,46.4253902,30.7292942,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,8814564914,46.5689985,30.7971964,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,8907606579,46.5547898,30.8457403,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,9107475619,46.4429822,30.7097954,ТІАРА МЕД Клініка Ппрогресивноі Хірургіі,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,node,9197591671,46.4552351,30.7265316,Одеса-Мала,station,,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,9297796106,46.5943025,30.7861287,Одеса-Східна,station,,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,9535449075,46.3222364,30.629292,Чорноморськ-Порт,station,,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,9913902151,46.4892889,30.6387261,Новодеповська,station,,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,9914025207,46.5249679,30.6058502,Усатове,station,,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,9914475945,46.4555905,30.7139727,Одеса-Товарна,station,,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,9978980674,46.4265744,30.7275964,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,12523312716,46.4232515,30.7288033,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,12709207726,46.4281483,30.725839,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,12788249232,46.4806458,30.744904,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,13596241925,46.4357473,30.7095605,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,node,13960479982,46.4889289,30.7328019,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,25481447,46.518357,30.618457,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,26496755,46.4792132,30.7455482,вулиця Святослава Караванського,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,26496756,46.4806818,30.7457893,вулиця Ніни Строкатої,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,26496758,46.4821441,30.7458041,Грецька вулиця,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,26518148,46.4879134,30.7372873,вулиця Миколи Савича,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,26518152,46.4904872,30.7372973,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,26554455,46.4555153,30.7289278,,rail,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,27158832,46.4539615,30.7048905,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,28851606,46.4587287,30.6858477,Іванівський шляхопровід,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,28882877,46.4860367,30.7037933,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
odesa,Odesa,way,34097174,46.3505745,30.6430223,Сухолиманський міст,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,34545532,46.6981738,30.9033174,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,35815001,46.3509575,30.6480529,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,40558369,46.3001338,30.6400053,,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,42344196,46.4941424,30.7292639,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,42344741,46.4914328,30.7389824,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,47667288,46.5157979,30.6143155,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,55894660,46.5855172,30.776359,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,56002675,46.4767703,30.7066873,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,56002676,46.4765429,30.6977989,вулиця Михайла Грушевського,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,56016830,46.4930655,30.7110686,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
odesa,Odesa,way,56735040,46.4627204,30.7401927,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,57135684,46.4800606,30.6992511,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,57135693,46.4455212,30.7548119,алея Волонтерів,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,69146731,46.518248,30.6185772,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,82939996,46.4537318,30.7001775,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
odesa,Odesa,way,107815436,46.4985334,30.7140154,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
odesa,Odesa,way,107815447,46.4973942,30.7232093,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
odesa,Odesa,way,107815455,46.4975456,30.7215653,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
odesa,Odesa,way,107815462,46.4963327,30.7270306,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
odesa,Odesa,way,109274778,46.3906829,30.7456392,,tram,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,118423279,46.2948201,30.5025494,Овідіопольська дорога,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,122150985,46.6882548,30.4549239,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,131696015,46.4473152,30.7316887,Артилерійська,,substation,,,,,Одесаобленерго,OpenStreetMap Overpass
odesa,Odesa,way,135732385,46.5769739,30.7868818,Районна котельня «Північна-1»,,plant,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,139421895,46.5156765,30.6144223,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,139979940,46.5153971,30.6146556,,rail,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,143280973,46.2990505,30.6574515,,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,143704754,46.2749541,30.5145251,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,143831430,46.3819407,30.470821,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,143831431,46.3339866,30.485511,вулиця Яна Бароліса,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,143831433,46.341186,30.4878233,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,143831434,46.3884882,30.4662415,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,144755293,46.3986063,30.731184,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,146304115,46.3071385,30.6491329,,,plant,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,146304129,46.3350128,30.6485926,Транспортна вулиця,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,153870155,46.3378528,30.6688987,,tram,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,153870158,46.3378675,30.6688626,,tram,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,155861891,46.5120026,30.6581786,Усатове,,substation,,,,,Укренерго,OpenStreetMap Overpass
odesa,Odesa,way,155995868,46.25961,30.5241799,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
odesa,Odesa,way,160213043,46.4009298,30.72397,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,160591590,46.4923649,30.7247701,ДКБ №9 ім.проф.Мінакова Кардіо-ревматологічний центр,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,160591629,46.4928179,30.7242137,Університетська клініка № 1,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,160591824,46.4931054,30.7235509,Університетська клініка № 1,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,160591867,46.4935706,30.7244102,Університетська клініка № 1,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,160610732,46.481328,30.718582,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,160931612,46.473658,30.7149019,Міський психіатричний диспансер,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,161037460,46.4568893,30.7616167,Лікарня відділу охорони здоров'я ОГУ УМВС,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,161067110,46.431923,30.7242208,Into-Sana,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,161067157,46.4338893,30.7233971,Протитуберкульозний диспансер № 3,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,161231520,46.4214441,30.7117609,,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,161370869,46.4657689,30.7242535,ТП-2142,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,162416461,46.4969238,30.6438502,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,162570360,46.4506691,30.6532294,Овідіопольська дорога,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,162570361,46.4507849,30.6532075,Овідіопольська дорога,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,162606586,46.4982392,30.7133093,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
odesa,Odesa,way,163285995,46.4900643,30.7439096,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,163285996,46.4894795,30.7448204,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,163446293,46.4970411,30.6439006,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,170698422,46.4364201,30.758576,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,171979740,46.58301,30.9324988,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,172400484,46.5240107,30.7059108,Лиманчик,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,179615687,46.5709544,30.7884717,ТП-2627,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,179620212,46.5706006,30.787643,ТП-2736,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,179640961,46.4863705,30.7081116,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,180603273,46.4140285,30.719608,ТП-2199,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,180603274,46.4140537,30.7194693,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,182831931,46.5862807,30.7800915,Кримська,,substation,,,,,Одесаобленерго,OpenStreetMap Overpass
odesa,Odesa,way,182831944,46.5878531,30.7826449,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,184160286,46.5829029,30.7908971,Котельна,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,184725521,46.4801919,30.7065353,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,184934446,46.5660319,30.7873623,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,186283696,46.5815094,30.5474422,Амбулаторія загальної практики сімейної медицини,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,186892366,46.5759279,30.8031921,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,187974978,46.4819866,30.7605907,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,187974985,46.4822158,30.7572862,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,187990731,46.6770179,30.8790889,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,187990732,46.6769448,30.8791849,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,188173637,46.4779596,30.7313648,Міський протитуберкульозний диспансер,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,188208607,46.4740383,30.7326938,Юбілейна,,substation,,,,,Одесаобленерго,OpenStreetMap Overpass
odesa,Odesa,way,193444085,46.5823007,30.78986,Одеська обласна клінічна лікарня,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,196373613,46.3974531,30.7259746,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199790636,46.3957733,30.7265963,"Котельна ""Південна-2""",,plant,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199884038,46.3969255,30.7165558,"ТП-2434 та РП ""Південний""",,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199884039,46.3951363,30.716712,ТП-2466,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199884040,46.3955163,30.7184185,ТП-2467,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199884041,46.3918257,30.7162017,ТП-2469,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199884042,46.3916955,30.7179262,ТП-2468,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199884043,46.3922783,30.7211303,ТП-2498,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199884044,46.3925737,30.7228384,ТП-2465,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199885102,46.3941064,30.7214753,ТП-2463,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199885103,46.3955857,30.722564,ТП-2461,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199885104,46.3980276,30.7215273,ТП-2433,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199885105,46.397786,30.7189319,ТП-2473,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199886425,46.3970665,30.7165579,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199886426,46.3963887,30.7181723,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199886427,46.3916469,30.7162745,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199886428,46.3921029,30.7204982,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199886429,46.3939697,30.7224083,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199886430,46.3970591,30.7226188,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,199886431,46.3977886,30.7226558,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,200050069,46.4171138,30.716242,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,200083476,46.3942252,30.7277051,ТП-2605,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,200131055,46.4171032,30.7160825,ТП-2739,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,200360420,46.4159305,30.7161764,ТП-2191,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,200360421,46.4138349,30.7152101,ТП-2194,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,200360422,46.4160915,30.7197047,ТП-2297,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,200360423,46.4170417,30.7153878,ТП-2927,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,200360424,46.4129497,30.713779,ТП-6047,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,200568585,46.433061,30.7208573,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,200568587,46.4330496,30.7215003,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,200580284,46.4322537,30.7195988,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,200583356,46.4332457,30.7195669,Пологовий будинок № 7,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,201250377,46.4954191,30.7343962,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,201591514,46.6792867,30.8842993,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,201591515,46.6793847,30.8841987,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,205202792,46.529646,30.7282729,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,205780193,46.3963088,30.7130253,Таїрове,,substation,,,,,ПАТ „Одесаобленерго“,OpenStreetMap Overpass
odesa,Odesa,way,207513726,46.4936887,30.7042758,Дитяча поліклініка № 1,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,207968058,46.3901262,30.721405,"ТП-2695 та РП ""Спортивний""",,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,209303026,46.4194554,30.7528223,"Трамвайна підстанція ""Аркадійська""",,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,210728367,46.4963964,30.6809789,,,plant,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,210868329,46.3919594,30.7297844,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,215781370,46.3299476,30.5475801,Військовий медпункт,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,215781372,46.3299959,30.5492936,ФАП,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,215795946,46.333223,30.5517944,БД-2,,substation,,,,,Одесаобленерго,OpenStreetMap Overpass
odesa,Odesa,way,216117987,46.4586363,30.7147832,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,217697711,46.3926157,30.7254271,ТП-2595,,substation,,,,,"РП ""Вильямса""",OpenStreetMap Overpass
odesa,Odesa,way,217992962,46.3960836,30.7269408,,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,218019471,46.3886071,30.715529,ТП-2715,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,218019472,46.3893934,30.7205436,ТП-2696,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,218020144,46.3887643,30.7223014,ТП-2719,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,218020145,46.3879554,30.7199252,ТП-2720,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,218020146,46.3876671,30.7216466,ТП-2725,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,218020147,46.3860258,30.7160834,КТП-2718,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,218020148,46.3863968,30.7153291,ТП-2717,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,218020149,46.3840902,30.7159278,ТП-2752,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,218020150,46.3846926,30.7196895,ТП-2732,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,218020151,46.3856093,30.7208576,ТП-2727,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,218020152,46.3864474,30.7218342,ТП-2726,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,218929938,46.6214644,30.6587929,Августівка,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,220030135,46.4472163,30.7116921,,,plant,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,222269725,46.5048645,30.712458,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,227472736,46.3447587,30.6603895,,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,227481667,46.3871918,30.4565249,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,227968395,46.4556544,30.7289213,,rail,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,227968398,46.4556044,30.7289241,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
odesa,Odesa,way,227968399,46.4555548,30.728926,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
odesa,Odesa,way,227972053,46.4539103,30.7001766,,rail,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,227972054,46.453778,30.7001778,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
odesa,Odesa,way,227972055,46.4538524,30.7001765,,rail,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,231234080,46.4321498,30.7226743,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,232874110,46.6518667,30.5263155,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,232874112,46.644878,30.5353744,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,232874113,46.6448443,30.5352089,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,233207832,46.4945879,30.732868,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,233207833,46.4944072,30.7332691,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,233445744,46.4661609,30.7350761,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,235989393,46.4652393,30.7515746,411 Військовий госпіталь,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,249712904,46.5248541,30.6059587,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,249712905,46.5246736,30.6055103,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,249712910,46.5247633,30.6059706,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,252696418,46.3631119,30.4769438,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,252696419,46.3588381,30.4785788,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,253791810,46.4877587,30.6813266,Бойлерна,,generator,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,255531912,46.4855622,30.7504012,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,258991869,46.381787,30.7463685,Міська дитяча лікарня №2,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,258995398,46.3528077,30.6965032,Туберкульозна лікарня № 1,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,260360030,46.4609504,30.7110985,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,274598688,46.6993973,30.9317594,Аджалик-330,,substation,,,,,Укренерго,OpenStreetMap Overpass
odesa,Odesa,way,276668190,46.5151941,30.6073588,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,279797409,46.3889989,30.7240251,ТП,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,279797410,46.3889884,30.7241462,ТП,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,290928808,46.4011971,30.7046346,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,290928810,46.4026782,30.7043179,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,290928811,46.4029946,30.7050589,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,290928813,46.4028854,30.7050961,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,290928815,46.4041129,30.7038297,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,292900149,46.4011411,30.7056351,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,298748026,46.4239813,30.6475549,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,302353382,46.5349592,30.6031202,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,323051761,46.4680704,30.7238634,Міська клінічна лікарня №1,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,323235986,46.4746275,30.7583458,Міська клінічна лікарня №3,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,323236004,46.4698432,30.7558758,Одеський обласний протитуберкульозний диспансер,,,hospital,,,,,OpenStreetMap Overpass
odesa,Odesa,way,333405135,46.6488863,30.5061877,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,333405139,46.5563693,30.6999848,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,351959711,46.577562,30.8008389,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,354393586,46.58969,30.8044044,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,354393605,46.5921602,30.8023492,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,363365056,46.4865174,30.7305269,,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,367064654,46.4429229,30.728835,,,,,yes,,,,OpenStreetMap Overpass
odesa,Odesa,way,370225573,46.6256499,30.7942186,"Кулиндорове, тупікова",,substation,,,,,Укрзалізниця,OpenStreetMap Overpass
odesa,Odesa,way,370225576,46.6052605,30.8137634,Епсілон,,substation,,,,,Одесаобленерго,OpenStreetMap Overpass
odesa,Odesa,way,370225586,46.6180035,30.8234625,Центроліт-220,,substation,,,,,Укренерго,OpenStreetMap Overpass
odesa,Odesa,way,370305951,46.5372171,30.721154,Більшовик,,substation,,,,,Одесаобленерго,OpenStreetMap Overpass
odesa,Odesa,way,370305953,46.5153053,30.7262681,ГРЕС,,substation,,,,,Одесаобленерго,OpenStreetMap Overpass
odesa,Odesa,way,370305955,46.5192385,30.7308316,ЗОР,,substation,,,,,,OpenStreetMap Overpass
odesa,Odesa,way,370305957,46.5467049,30.7527792,Лузанівка,,substation,,,,,Одесаобленерго,OpenStreetMap Overpass
odesa,Odesa,way,370305959,46.5780415,30.7650238,Марсельська,,substation,,,,,Одесаобленерго,OpenStreetMap Overpass
odesa,Odesa,way,370305962,46.5959994,30.8092421,Суворівська 110/10,,substation,,,,,Одесаобленерго,OpenStreetMap Overpass
odesa,Odesa,way,370609911,46.4802586,30.6500889,"Одеса-Застава-1, відпаєчна",,substation,,,,,Укрзалізниця,OpenStreetMap Overpass
odesa,Odesa,way,370609912,46.5568622,30.6448565,Орловка,,substation,,,,,Одесаобленерго,OpenStreetMap Overpass
